Trial_ID,ROS_Time_sec,Replanning_Latency_sec,Path_Length_m,Path_Found_Bool,Outcome
1,35.694,11.032398,12.5029,1,0
1,35.694,145.73565,12.5029,1,0
1,35.895,0.973877,12.4973,1,0
1,36.095,0.718876,12.4813,1,0
1,36.295,0.606584,12.4814,1,0
1,36.495,0.489626,12.4981,1,0
1,36.695,0.791833,12.5622,1,0
1,36.895,0.69175,12.5078,1,0
1,37.095,0.830458,12.4605,1,0
1,37.295,1.196917,12.3013,1,0
1,37.495,0.797417,12.2129,1,0
1,37.695,0.528166,12.102,1,0
1,37.895,0.497749,11.9834,1,0
1,38.095,0.546208,11.9205,1,0
1,38.295,0.819499,11.8324,1,0
1,38.495,0.937165,11.6941,1,0
1,38.695,0.525415,11.6203,1,0
1,38.895,0.721372,11.4936,1,0
1,39.095,0.926747,11.3981,1,0
1,39.295,0.583082,11.3115,1,0
1,39.495,0.571832,11.1855,1,0
1,39.695,0.896954,11.1017,1,0
1,39.895,0.732496,10.9555,1,0
1,40.096,0.893037,10.8615,1,0
1,40.295,0.623872,10.7731,1,0
1,40.495,2.956528,10.6364,1,0
1,40.695,0.866036,10.5364,1,0
1,40.895,0.549039,10.3951,1,0
1,41.095,0.563747,10.2972,1,0
1,41.295,0.57433,10.205,1,0
1,41.495,0.657413,10.1019,1,0
1,41.695,0.487079,10.0029,1,0
1,41.895,0.485829,9.8908,1,0
1,42.095,0.611079,9.7925,1,0
1,42.295,0.63887,9.6936,1,0
1,42.495,3.794971,9.5982,1,0
1,42.695,0.378288,9.527,1,0
1,42.895,0.401162,9.4116,1,0
1,43.096,0.451913,9.3566,1,0
1,43.295,0.374413,9.1351,1,0
1,43.495,0.37933,9.0217,1,0
1,43.695,0.356705,8.9256,1,0
1,43.895,0.403996,8.7846,1,0
1,44.095,0.371787,8.7026,1,0
1,44.295,0.509287,8.5878,1,0
1,44.495,3.43863,8.5358,1,0
1,44.695,4.505904,8.3793,1,0
1,44.895,3.646915,8.2787,1,0
1,45.095,2.501762,8.1912,1,0
1,45.295,2.685426,8.0571,1,0
1,45.495,3.466042,7.9843,1,0
1,45.695,1.915224,7.8521,1,0
1,45.895,7.347402,7.7246,1,0
1,46.095,3.020126,7.6376,1,0
1,46.295,2.631631,7.5864,1,0
1,46.495,4.95976,7.4371,1,0
1,46.695,4.667598,7.33,1,0
1,46.895,5.662667,7.2613,1,0
1,47.095,5.542961,7.0772,1,0
1,47.295,3.008747,6.9884,1,0
1,47.495,3.369655,6.8781,1,0
1,47.694,8.572447,6.7654,1,0
1,47.895,5.06142,6.6563,1,0
1,48.095,7.838084,6.558,1,0
1,48.295,5.291625,6.4982,1,0
1,48.495,8.191235,6.3098,1,0
1,48.695,6.467806,6.2194,1,0
1,48.895,5.748568,6.1164,1,0
1,49.095,4.381092,6.0143,1,0
1,49.345,8.190693,5.9059,1,0
1,49.545,6.983622,5.7225,1,0
1,49.745,5.858935,5.6203,1,0
1,49.945,12.22086,5.5394,1,0
1,50.145,3.889429,5.4363,1,0
1,50.345,4.592999,5.3611,1,0
