Trial_ID,ROS_Time_sec,Replanning_Latency_sec,Path_Length_m,Path_Found_Bool,Outcome
4,40.914,5.288296,0.7478,1,0
4,41.114,2.744291,0.6531,1,0
4,41.314,4.3642,0.5263,1,0
4,41.514,3.138154,0.4305,1,0
4,41.714,1.927108,0.3546,1,0
4,41.915,2.858662,0.2642,1,0
4,42.114,2.071145,0.2719,1,0
4,42.314,7.00266,0.3094,1,0
4,42.514,2.740291,0.4261,1,0
4,42.715,3.049532,0.2925,1,0
4,42.914,2.148184,0.2603,1,0
4,43.114,2.715375,0.2282,1,0
4,43.314,2.518215,0.2046,1,0
4,43.514,3.177777,0.2022,1,0
4,43.714,2.418093,0.1461,1,0
4,43.915,3.060406,0.1153,1,0
4,44.114,3.693845,0.0926,1,1
5,51.565,2.546088,13.0035,1,0
5,51.565,110.29788,13.0035,1,0
5,51.764,1.546203,13.001,1,0
5,51.964,1.464496,12.9718,1,0
5,52.164,2.027105,12.9668,1,0
5,52.364,1.091675,12.9976,1,0
5,52.564,4.509404,12.3724,1,0
5,52.764,2.82208,12.2807,1,0
5,52.964,5.588579,12.2633,1,0
5,53.165,7.138365,12.2052,1,0
5,53.364,7.15324,12.249,1,0
5,53.565,3.806425,11.8602,1,0
5,53.765,3.295941,11.7821,1,0
5,53.964,2.378094,11.7006,1,0
5,54.164,8.352704,11.5727,1,0
5,54.364,7.062659,11.4808,1,0
5,54.565,4.330784,11.4332,1,0
5,54.764,7.884051,11.3003,1,0
5,54.965,8.505991,11.3182,1,0
5,55.164,3.286816,11.0235,1,0
5,55.364,3.062782,10.8892,1,0
5,55.565,7.407899,10.7882,1,0
5,55.764,2.607129,10.6908,1,0
5,55.964,3.594849,10.5867,1,0
5,56.214,15.691105,10.4194,1,0
5,56.414,30.125247,10.3554,1,0
5,56.614,7.697641,10.2429,1,0
5,56.814,3.972379,10.1551,1,0
5,57.014,4.06396,10.0455,1,0
5,57.215,3.919963,9.9394,1,0
5,57.414,3.510435,9.8464,1,0
5,57.614,8.371703,9.9036,1,0
5,57.814,8.786274,10.4041,1,0
5,58.014,3.033824,10.3802,1,0
5,58.214,2.418843,10.3533,1,0
5,58.414,1.411373,10.3864,1,0
5,58.614,16.524204,10.1701,1,0
5,58.814,10.91275,10.1216,1,0
5,59.014,3.024658,10.0607,1,0
5,59.214,5.120469,9.6108,1,0
5,59.414,4.441989,9.5201,1,0
5,59.614,3.135238,9.4472,1,0
5,59.814,2.156309,9.356,1,0
5,60.014,2.765624,9.2354,1,0
5,60.214,2.295722,9.1354,1,0
5,60.414,2.403385,9.0103,1,0
5,60.614,4.498321,8.9422,1,0
5,60.814,1.914775,8.7672,1,0
5,61.014,3.562725,8.6688,1,0
5,61.214,2.21864,8.5692,1,0
5,61.414,2.830997,8.4729,1,0
5,61.614,7.655267,8.3923,1,0
5,61.815,3.87909,8.2937,1,0
5,62.014,3.752761,8.213,1,0
5,62.214,4.438114,8.1277,1,0
5,62.414,2.443092,7.8907,1,0
5,62.614,2.478508,7.7893,1,0
5,62.814,2.367637,7.6933,1,0
5,63.014,2.448217,7.597,1,0
5,63.214,2.9907,7.5146,1,0
5,63.414,2.971951,7.4775,1,0
5,63.614,3.319107,7.2859,1,0
5,63.814,10.628885,7.183,1,0
5,64.014,2.457634,7.0956,1,0
5,64.214,14.812674,6.9869,1,0
5,64.415,8.36612,6.8788,1,0
5,64.615,7.713891,6.7787,1,0
5,64.815,8.369621,6.6896,1,0
5,65.013,6.222603,6.5922,1,0
5,65.214,2.838414,6.4922,1,0
5,65.414,4.37695,6.3693,1,0
5,65.614,3.572683,6.279,1,0
5,65.814,3.083115,6.1871,1,0
5,66.014,4.171373,6.1269,1,0
5,66.214,4.847728,6.1788,1,0
5,66.614,6.008317,5.7775,1,0
5,66.814,4.285453,5.7638,1,0
5,67.014,4.16354,5.768,1,0
5,67.215,4.921392,5.7592,1,0
5,67.414,4.848477,5.7155,1,0
5,67.614,7.487564,8.3672,1,-2
6,5.328,3.548485,12.4943,1,0
6,5.328,118.742537,12.4943,1,0
6,5.527,1.032388,12.4989,1,0
6,5.727,2.652656,12.4695,1,0
6,5.927,4.319235,12.4179,1,0
6,6.127,2.90563,12.4116,1,0
6,6.327,1.598613,12.4189,1,0
6,6.527,0.586276,12.4074,1,0
6,6.728,1.542777,12.3594,1,0
6,6.927,1.012212,12.2899,1,0
6,7.127,1.516026,12.1998,1,0
6,7.327,1.305433,12.1523,1,0
6,7.527,5.692545,11.9805,1,0
6,7.727,1.399062,11.8817,1,0
6,7.927,6.074478,11.7887,1,0
6,8.127,3.200475,11.7198,1,0
6,8.327,3.91434,11.5817,1,0
6,8.927,2.661493,11.3034,1,0
6,9.128,1.864332,11.1278,1,0
6,9.327,2.349229,11.0336,1,0
6,9.527,8.407997,10.8787,1,0
6,9.727,4.954845,10.7934,1,0
6,9.927,2.817042,10.6854,1,0
6,10.127,4.021053,10.5691,1,0
6,10.327,3.329188,10.4737,1,0
6,10.527,3.479737,10.378,1,0
6,10.727,3.311063,10.256,1,0
6,10.927,2.900211,10.1533,1,0
6,11.127,3.845919,10.0631,1,0
6,11.327,3.944757,9.9536,1,0
6,11.527,5.021763,9.8438,1,0
6,11.727,3.895796,9.7456,1,0
6,11.927,2.766496,9.6478,1,0
6,12.127,3.726039,9.5501,1,0
6,12.327,2.43944,9.4586,1,0
6,12.527,2.88121,9.3333,1,0
6,12.727,3.032049,9.2345,1,0
6,12.927,3.623117,9.1358,1,0
6,13.128,3.372856,9.0396,1,0
6,13.327,2.616531,8.955,1,0
6,13.527,10.095567,8.8116,1,0
6,13.727,3.951881,8.6998,1,0
6,13.927,5.897799,8.6063,1,0
6,14.127,10.772638,8.4441,1,0
6,14.327,7.133062,8.3434,1,0
6,14.527,4.884046,8.2496,1,0
6,14.727,5.750168,8.2077,1,0
6,14.927,6.92601,7.9345,1,0
6,15.127,20.270425,7.8787,1,0
6,15.327,26.937383,7.926,1,0
6,15.527,5.050262,7.6197,1,0
6,15.727,6.861423,7.5322,1,0
6,15.927,3.310352,7.4976,1,0
6,16.127,9.005308,7.4132,1,0
6,16.327,4.623034,7.1334,1,0
6,16.527,7.128518,7.0341,1,0
6,16.727,4.561281,6.9337,1,0
6,16.927,4.615242,6.8343,1,0
6,17.127,4.500445,6.7438,1,0
6,17.328,4.465569,6.6533,1,0
6,17.527,3.903252,6.5248,1,0
6,17.727,3.879917,6.4181,1,0
6,17.928,9.927346,6.3214,1,0
6,18.127,4.988299,6.2235,1,0
6,18.327,6.225061,6.1222,1,0
6,18.576,4.75783,5.9949,1,0
6,18.778,5.038009,5.9034,1,0
6,18.977,6.203017,5.7968,1,0
6,19.177,4.655243,5.7091,1,0
6,19.377,6.939508,5.6431,1,0
6,19.577,7.901507,5.4888,1,0
6,19.777,4.468026,5.3829,1,0
6,19.977,4.269642,5.2817,1,0
6,20.177,3.714576,5.1583,1,0
6,20.377,4.626407,5.0552,1,0
6,20.577,6.378399,4.9429,1,0
6,20.777,3.257681,4.8374,1,0
6,20.977,3.489941,4.7384,1,0
6,21.178,2.531441,4.6433,1,0
6,21.377,2.052755,4.58,1,0
6,21.577,1.942041,4.4421,1,0
6,21.777,2.304848,4.3508,1,0
6,21.978,2.06738,4.2484,1,0
6,22.177,2.696157,4.1508,1,0
6,22.378,2.60857,4.0469,1,0
6,22.577,1.886998,3.9538,1,0
6,22.778,2.1513,3.8649,1,0
6,22.978,3.988254,3.7727,1,0
6,23.177,3.137883,3.6457,1,0
6,23.377,3.566777,3.628,1,0
6,23.577,2.820787,3.5277,1,0
6,23.777,1.890247,3.3111,1,0
6,23.977,2.770493,3.2619,1,0
6,24.177,1.756074,3.1331,1,0
6,24.377,1.979417,3.0537,1,0
6,24.576,1.577817,2.8592,1,0
6,24.777,1.335765,2.7633,1,0
6,24.977,1.034378,2.6633,1,0
6,25.177,2.780452,2.5716,1,0
6,25.378,2.077255,2.4675,1,0
6,25.578,0.864328,2.3514,1,0
6,25.777,0.913164,2.253,1,0
6,25.977,0.835619,2.1533,1,0
6,26.177,0.966416,2.0564,1,0
6,26.378,1.377975,1.9579,1,0
6,26.577,0.732823,1.8585,1,0
6,26.777,0.855745,1.7653,1,0
6,26.977,0.856286,1.6693,1,0
6,27.177,1.051544,1.5252,1,0
6,27.378,1.387391,1.4386,1,0
6,27.577,0.669153,1.3244,1,0
6,27.778,0.735864,1.2241,1,0
6,27.977,1.12113,1.1244,1,0
6,28.177,0.623359,1.0306,1,0
6,28.377,0.806159,0.9086,1,0
6,28.577,1.008876,0.8153,1,0
6,28.927,67.562997,11.5718,1,0
6,29.127,0.758865,11.6623,1,0
6,29.127,119.302499,11.6623,1,0
6,29.327,1.340139,11.9815,1,0
6,29.527,0.601317,11.9724,1,0
6,29.727,0.750573,11.9691,1,0
6,29.927,1.004792,11.9742,1,0
6,30.128,0.598609,11.9897,1,0
6,30.727,0.619401,11.6034,1,0
6,30.928,0.645402,11.562,1,0
6,31.127,0.652236,11.5247,1,0
6,31.327,1.307055,11.4952,1,0
6,31.527,0.585608,11.482,1,0
6,31.727,0.924913,11.4876,1,0
6,31.927,1.930622,11.4943,1,0
6,32.127,0.791741,11.4664,1,0
6,32.327,1.140506,11.4081,1,0
6,32.527,0.776448,11.3117,1,0
6,32.727,1.587357,11.2061,1,0
6,32.927,1.209425,11.1067,1,0
