Trial_ID,ROS_Time_sec,Replanning_Latency_sec,Path_Length_m,Path_Found_Bool,Outcome
11,69.118,2.996216,10.4253,1,0
11,69.318,2.742673,10.3343,1,0
11,69.518,4.41751,10.0147,1,0
11,69.718,3.262424,9.9004,1,0
11,69.918,2.583672,9.7974,1,0
11,70.118,6.387852,9.7385,1,0
11,70.318,5.082307,9.5431,1,0
11,70.518,3.564219,9.4748,1,0
11,70.718,3.582511,9.3741,1,0
11,70.918,10.152698,9.3095,1,0
11,71.118,4.631725,9.1763,1,0
11,71.318,3.154304,9.1018,1,0
11,71.518,5.59527,9.0211,1,0
11,71.718,2.968553,8.8796,1,0
11,71.917,2.998595,8.7609,1,0
11,72.118,5.600067,8.6576,1,0
11,72.318,29.075795,8.8639,1,0
11,72.518,7.079156,8.701,1,0
11,72.718,9.351167,8.6,1,0
11,72.918,6.349278,8.4906,1,0
11,73.118,4.320564,8.4041,1,0
11,73.318,5.221235,8.3027,1,0
11,73.519,8.547544,8.2097,1,0
11,73.718,5.139652,8.0924,1,0
11,73.918,5.835075,7.9794,1,0
11,74.119,7.531794,7.8846,1,0
11,74.318,4.436609,7.7708,1,0
11,74.519,5.935743,7.6713,1,0
11,74.715,8.108298,7.5717,1,0
11,74.918,4.70778,7.4763,1,0
11,75.118,3.872608,7.3716,1,0
11,75.319,11.370824,7.2798,1,0
11,75.518,8.452514,7.1748,1,0
11,75.719,8.517307,7.2985,1,0
11,75.918,12.776425,7.2921,1,0
11,76.119,8.383101,7.2184,1,0
11,76.319,7.740555,7.1954,1,0
11,76.518,51.05949,7.4816,1,0
11,76.717,6.816095,7.4404,1,0
11,78.618,4.169327,6.964,1,0
11,78.618,3.541446,6.964,1,0
11,78.818,5.187297,6.9344,1,0
11,79.018,7.405067,6.9042,1,0
11,79.218,10.065257,6.8432,1,0
11,79.419,8.730329,6.7822,1,0
11,79.619,10.905438,6.7479,1,0
11,79.818,6.824524,6.6746,1,0
11,80.018,6.446854,6.6043,1,0
11,80.218,4.861214,6.4817,1,0
11,80.418,16.971792,6.389,1,0
11,80.618,4.430546,6.3086,1,0
11,80.819,3.93679,6.2024,1,0
11,81.019,3.258575,6.1041,1,0
11,81.218,3.155407,6.0178,1,0
11,81.418,3.195369,5.9222,1,0
11,81.618,3.742666,5.9037,1,0
11,81.818,2.18969,5.8522,1,0
11,82.018,4.920678,5.6079,1,0
11,82.218,3.250869,5.5113,1,0
11,82.418,2.000023,5.479,1,0
11,82.618,2.164025,5.3565,1,0
11,82.818,5.677315,5.2317,1,0
11,83.018,12.556769,5.1102,1,0
11,83.218,3.310621,5.0186,1,0
11,83.418,2.234194,4.9956,1,0
11,83.618,2.105025,5.0064,1,0
11,83.818,1.853855,4.7307,1,0
11,84.018,2.828826,4.6217,1,0
11,84.218,2.576073,4.5481,1,0
11,84.418,2.0134,4.3605,1,0
11,84.618,2.594782,4.3174,1,0
11,84.818,2.88937,4.1125,1,0
11,85.018,4.024426,4.0095,1,0
11,85.218,4.801019,3.9062,1,0
11,85.419,4.222639,3.8507,1,0
11,85.618,2.138778,3.7047,1,0
11,85.818,2.171154,3.6158,1,0
11,86.018,2.584076,3.5526,1,0
11,86.211,3.390003,3.3922,1,0
11,86.418,1.993819,3.2868,1,0
11,86.618,4.210432,3.1881,1,0
11,86.818,3.205378,3.1226,1,0
11,87.018,3.39588,3.0026,1,0
11,87.218,3.202461,2.9065,1,0
11,87.418,3.705719,2.8383,1,0
11,87.618,5.614747,2.6647,1,0
11,87.818,3.214046,2.567,1,0
11,88.018,5.977293,2.4885,1,0
11,88.218,6.116132,2.3604,1,0
11,88.419,14.731886,2.2896,1,0
11,88.619,6.856518,2.1549,1,0
11,88.818,6.457804,2.0576,1,0
11,89.018,6.341427,1.9509,1,0
11,89.218,9.224517,1.856,1,0
11,89.418,7.949581,1.7811,1,0
11,89.619,4.368901,1.6497,1,0
11,89.818,22.269342,1.5548,1,0
11,90.019,8.000123,1.4884,1,0
11,90.218,6.179181,1.3713,1,0
11,90.418,25.480447,1.2588,1,0
11,90.618,7.896083,1.1602,1,0
11,90.819,3.017798,1.0862,1,0
11,91.019,2.414581,1.0151,1,0
11,91.218,4.332696,0.8663,1,0
11,91.418,3.560809,0.7456,1,0
11,91.618,3.917773,0.6522,1,0
11,91.818,4.136192,0.5621,1,0
11,92.018,4.112069,0.4685,1,0
11,92.218,6.865616,0.3718,1,0
11,92.418,4.079986,0.2664,1,0
11,92.618,2.189787,0.2457,1,0
11,92.818,3.237763,0.2359,1,0
11,93.018,2.902843,0.2736,1,0
11,93.218,8.358146,0.2993,1,0
11,93.418,2.618046,0.2698,1,0
11,93.618,1.503568,0.2307,1,0
11,93.818,1.340191,0.209,1,0
11,94.016,1.078228,0.1877,1,0
11,94.218,1.33144,0.1501,1,0
11,94.418,1.122978,0.1301,1,0
11,94.618,1.68028,0.0803,1,1
12,15.963,7.329095,12.9348,1,0
12,15.963,114.388103,12.9348,1,0
12,16.162,0.616858,12.9238,1,0
12,16.362,0.728155,12.9098,1,0
12,16.562,0.706071,12.8944,1,0
12,16.762,0.43931,12.8777,1,0
12,16.962,0.574649,12.8574,1,0
12,17.162,0.53598,12.8416,1,0
12,17.362,0.484395,12.6933,1,0
12,17.562,0.431393,12.6681,1,0
12,17.762,0.77824,12.6388,1,0
12,17.962,1.25526,12.6071,1,0
12,18.162,0.789783,12.5833,1,0
12,18.363,0.806992,12.5968,1,0
12,18.562,0.49027,12.6169,1,0
12,18.762,0.536981,12.5665,1,0
12,18.962,0.478562,12.5063,1,0
12,19.162,0.559856,12.4153,1,0
12,19.362,0.470811,12.3275,1,0
12,19.562,0.709404,12.2036,1,0
12,19.762,0.598817,12.0899,1,0
12,19.962,0.614192,11.9286,1,0
12,20.162,1.178341,11.8288,1,0
12,20.362,0.549689,11.7303,1,0
12,20.562,0.75599,11.5879,1,0
12,20.762,0.595274,11.5505,1,0
12,20.962,0.471311,11.3599,1,0
12,21.162,0.499104,11.2373,1,0
12,21.362,0.483603,11.1221,1,0
12,21.562,0.531897,11.02,1,0
12,21.762,0.549898,10.9289,1,0
12,21.962,0.492979,10.8266,1,0
12,22.162,0.496062,10.7437,1,0
12,22.362,0.527355,10.6066,1,0
12,22.562,0.879203,10.5229,1,0
12,22.762,0.568481,10.4128,1,0
12,22.962,0.529855,10.317,1,0
12,23.162,0.630609,10.235,1,0
12,23.362,0.474353,10.1059,1,0
12,23.562,0.469561,9.9364,1,0
12,23.762,0.714779,9.842,1,0
12,23.962,0.804075,9.74,1,0
12,24.162,0.898621,9.6113,1,0
12,24.362,0.450685,9.51,1,0
12,24.562,6.14213,9.4143,1,0
12,24.762,2.121796,9.3124,1,0
12,24.962,1.587858,9.2353,1,0
12,25.162,2.024959,9.1104,1,0
12,25.362,1.789199,9.0146,1,0
12,25.562,1.766823,8.919,1,0
12,25.762,1.520688,8.81,1,0
12,25.962,1.485437,8.7176,1,0
12,26.162,1.496146,8.6087,1,0
12,26.362,2.221551,8.571,1,0
12,26.563,1.83816,8.4305,1,0
12,26.762,1.382765,8.2809,1,0
12,26.962,1.990207,8.1292,1,0
12,27.162,1.820784,8.0381,1,0
12,27.362,2.049252,7.9235,1,0
12,27.562,1.494104,7.8358,1,0
12,27.762,1.132714,7.7064,1,0
12,27.962,1.229468,7.5964,1,0
12,28.162,1.797366,7.5133,1,0
12,28.362,2.625734,7.3812,1,0
12,28.562,1.477728,7.2801,1,0
12,28.762,1.311512,7.1958,1,0
12,28.962,2.108296,7.0834,1,0
12,29.162,1.462102,6.9522,1,0
12,29.362,1.737239,6.8572,1,0
12,29.562,1.554897,6.7689,1,0
12,29.763,1.096837,6.6698,1,0
12,29.962,1.105504,6.567,1,0
12,30.162,2.270553,6.566,1,0
12,30.362,1.364432,6.0894,1,0
12,30.612,1.588733,5.9623,1,0
12,30.762,0.358056,5.8817,1,0
12,31.012,0.432143,5.7575,1,0
12,31.162,3.014084,5.6889,1,0
12,31.362,0.455311,5.5804,1,0
12,31.562,0.390558,5.4813,1,0
12,31.762,0.730072,5.3729,1,0
12,31.962,0.455186,5.1935,1,0
12,32.162,0.370015,5.095,1,0
12,32.362,0.336889,4.9156,1,0
12,32.562,3.639277,4.8151,1,0
12,32.762,1.144131,4.7032,1,0
12,32.962,0.889245,4.6441,1,0
12,33.162,1.212426,4.469,1,0
12,33.362,2.009667,4.3381,1,0
12,33.562,2.100255,4.2675,1,0
12,33.762,0.816784,4.1258,1,0
12,33.962,0.781575,4.0283,1,0
12,34.212,0.969332,3.8958,1,0
12,34.412,0.658444,3.8039,1,0
12,34.612,0.650943,3.7199,1,0
12,34.812,0.583232,3.6296,1,0
12,35.012,1.542773,3.4576,1,0
12,35.212,1.494104,3.3671,1,0
12,35.412,1.153631,3.244,1,0
12,35.612,0.822076,3.1545,1,0
12,35.812,1.454936,3.0374,1,0
12,36.012,1.300346,2.927,1,0
12,36.212,2.572274,2.829,1,0
12,36.412,1.032834,2.7334,1,0
12,36.612,1.233218,2.6491,1,0
12,36.812,1.613443,2.5335,1,0
12,37.012,1.618359,2.4319,1,0
12,37.212,1.785741,2.3303,1,0
12,37.412,1.006751,2.2608,1,0
12,37.612,1.670487,2.0947,1,0
12,37.812,1.312472,2.0124,1,0
12,38.012,3.706571,1.8894,1,0
12,38.212,1.591733,1.8069,1,0
12,38.412,1.598775,1.692,1,0
12,38.612,1.310679,1.5972,1,0
12,38.812,0.726196,1.4979,1,0
12,39.012,0.612317,1.4014,1,0
12,39.212,0.838827,1.2789,1,0
12,39.412,0.546398,1.175,1,0
12,39.612,0.645277,1.0764,1,0
12,39.812,0.67557,0.9234,1,0
12,40.012,0.696987,0.8718,1,0
12,40.212,1.178966,0.7125,1,0
12,40.412,0.812742,0.6275,1,0
12,40.612,0.499646,0.597,1,0
12,40.812,0.894913,0.4519,1,0
12,41.012,0.839368,0.3175,1,0
12,41.213,0.529813,0.2487,1,0
12,41.412,1.030627,0.2306,1,0
12,41.613,0.612776,0.2527,1,0
