Trial_ID,ROS_Time_sec,Replanning_Latency_sec,Path_Length_m,Path_Found_Bool,Outcome
1,66.215,2.151631,4.7891,1,0
1,66.815,2.334267,4.3026,1,0
1,67.015,3.64292,4.1879,1,0
1,67.215,3.797888,4.107,1,0
1,67.415,2.576775,4.0042,1,0
1,67.615,2.35122,3.8578,1,0
1,67.815,2.820872,3.7341,1,0
1,68.015,2.133452,3.6346,1,0
1,68.215,4.419454,3.531,1,0
1,68.415,5.303169,3.4369,1,0
1,68.615,3.304892,3.3274,1,0
1,68.815,2.443802,3.1965,1,0
1,69.015,2.177407,3.111,1,0
1,69.215,2.744145,3.0103,1,0
1,69.415,2.715227,2.9292,1,0
1,69.615,4.030922,2.8042,1,0
1,69.815,2.798478,2.7047,1,0
1,70.015,3.105907,2.6566,1,0
1,70.215,2.325909,2.6908,1,0
1,70.415,3.736439,2.7817,1,0
1,70.615,8.366631,2.8788,1,0
1,70.815,2.37949,3.0064,1,0
1,71.415,2.56279,1.4733,1,0
1,71.616,2.253192,1.3478,1,0
1,71.815,1.383188,1.198,1,0
1,72.015,1.132635,1.0999,1,0
1,72.215,1.544446,0.9968,1,0
1,72.413,1.508944,0.8802,1,0
1,72.615,3.426574,0.7714,1,0
1,72.815,1.912,0.6499,1,0
1,73.015,1.271889,0.5685,1,0
1,73.215,1.56311,0.48,1,0
1,73.415,1.196677,0.4031,1,0
1,73.615,1.691407,0.3219,1,0
1,73.816,1.548522,0.2707,1,0
1,74.015,1.359056,0.0973,1,0
1,74.215,1.666111,0.124,1,0
1,74.415,1.352389,0.2884,1,0
1,74.615,2.332013,0.2948,1,0
1,74.815,3.723896,0.2802,1,0
1,75.015,2.289756,0.2716,1,0
1,75.215,2.573185,0.1391,1,0
1,75.415,2.521266,0.1126,1,0
1,75.615,1.534394,0.0794,1,0
1,75.815,1.277839,0.0523,1,0
1,76.015,5.185736,0.0196,1,1
2,87.416,39.087255,12.6217,1,0
2,87.416,91.017078,12.6217,1,0
2,87.615,2.004379,12.6065,1,0
2,87.815,0.655843,12.6084,1,0
2,88.015,0.729586,12.597,1,0
2,88.215,0.713411,12.5508,1,0
2,88.415,2.761185,12.3867,1,0
2,88.615,1.682845,12.2928,1,0
2,88.815,1.129345,12.2423,1,0
2,89.015,1.282706,12.2054,1,0
2,89.215,2.110705,12.0942,1,0
2,89.415,2.952128,12.0694,1,0
2,89.615,0.971433,11.6682,1,0
2,89.811,1.379198,11.5839,1,0
2,90.015,6.72079,11.8155,1,0
2,90.215,1.970754,11.7084,1,0
2,90.415,1.793425,11.6364,1,0
2,90.615,1.17139,11.5226,1,0
2,90.815,1.983539,11.4757,1,0
2,91.015,1.527297,11.2648,1,0
2,91.215,4.120144,11.1672,1,0
2,91.415,1.777531,11.074,1,0
2,91.615,1.542127,11.013,1,0
2,91.815,2.143763,10.8613,1,0
2,92.015,1.600861,10.7636,1,0
2,92.215,2.541644,10.6755,1,0
2,92.415,1.414187,10.6396,1,0
2,92.615,1.183214,10.638,1,0
2,92.865,1.186924,10.1631,1,0
2,93.065,1.373087,10.0643,1,0
2,93.265,1.177253,9.9663,1,0
2,93.465,1.822351,9.8686,1,0
2,93.665,4.441453,9.7485,1,0
2,93.865,2.906015,9.6491,1,0
2,94.065,2.360994,9.5503,1,0
2,94.265,2.634567,9.4755,1,0
2,94.465,2.687991,9.3613,1,0
2,94.665,3.978943,9.2604,1,0
2,94.865,2.824464,9.1341,1,0
2,95.065,3.035426,9.0261,1,0
2,95.265,2.2897,8.9375,1,0
2,95.465,3.519606,8.8548,1,0
2,95.666,6.519458,8.7393,1,0
2,95.865,2.50565,8.6406,1,0
2,96.065,5.622801,8.5563,1,0
2,96.265,6.671396,8.4868,1,0
2,96.465,11.493927,8.5812,1,0
2,96.665,5.023109,9.5935,1,0
2,96.865,4.18102,9.4986,1,0
2,97.065,4.230331,9.4076,1,0
2,97.265,2.454407,9.3005,1,0
2,97.465,2.777396,9.2221,1,0
2,97.665,2.22726,9.3024,1,-1
3,39.317,15.270948,12.2088,1,0
3,39.317,136.562424,12.2088,1,0
3,39.517,1.133106,12.2045,1,0
3,39.717,0.555574,12.1828,1,0
3,39.917,0.508699,12.164,1,0
3,40.117,0.586073,12.1515,1,0
3,40.315,0.542533,12.1491,1,0
3,40.518,0.721113,12.1422,1,0
3,40.717,0.546949,12.1082,1,0
3,40.917,0.558657,12.0675,1,0
3,41.117,0.720071,12.0454,1,0
3,41.317,0.803986,12.0131,1,0
3,41.517,0.627739,11.8454,1,0
3,41.717,7.053713,11.7534,1,0
3,41.917,1.339352,11.6487,1,0
3,42.117,1.441308,11.5466,1,0
3,42.517,3.716186,11.4433,1,0
3,42.717,3.689396,12.4373,1,0
3,42.917,2.827035,11.6486,1,0
3,43.117,1.438601,11.5478,1,0
3,43.317,1.774136,11.4416,1,0
3,43.517,2.260253,11.3027,1,0
3,43.717,1.020399,11.1841,1,0
3,43.917,3.057781,11.1074,1,0
3,44.117,2.871285,11.0263,1,0
3,44.317,2.826077,10.9672,1,0
3,44.517,2.304503,10.5376,1,0
3,44.717,2.979866,10.3995,1,0
3,44.917,2.648497,10.3043,1,0
3,45.118,2.072923,9.9813,1,0
3,45.317,1.915676,9.9002,1,0
3,45.517,1.517515,9.7434,1,0
3,45.717,1.635389,9.6541,1,0
3,45.917,1.754054,9.5363,1,0
3,46.117,1.915884,9.4464,1,0
3,46.317,1.584849,9.3642,1,0
3,46.517,11.517555,9.4783,1,0
3,46.717,4.034515,9.3616,1,0
3,46.917,5.785485,9.3392,1,0
3,47.117,3.917142,9.2414,1,0
3,47.317,2.576664,9.1434,1,0
3,47.517,5.594113,8.8201,1,0
3,47.717,3.323277,8.6591,1,0
3,47.917,4.687879,8.5215,1,0
3,48.117,9.223885,8.4284,1,0
3,48.317,3.254487,8.3591,1,0
3,48.517,3.391776,8.2013,1,0
3,48.717,4.701795,8.0963,1,0
3,48.917,3.428317,7.9974,1,0
3,49.117,6.153437,7.8968,1,0
3,49.317,8.16657,7.7958,1,0
3,49.517,3.610356,7.6985,1,0
3,49.717,2.996158,7.5945,1,0
3,49.917,3.935475,7.4868,1,0
3,50.117,2.640247,7.3893,1,0
3,50.317,2.752454,7.2955,1,0
3,50.517,4.615172,7.1934,1,0
3,50.717,3.100448,7.0718,1,0
3,50.917,3.503149,6.9754,1,0
3,51.117,4.88225,6.882,1,0
3,51.317,4.231595,8.8292,1,0
3,51.517,3.961475,8.9794,1,0
3,51.717,3.604605,8.9415,1,0
3,51.917,2.516707,9.034,1,0
3,52.117,3.266112,9.0411,1,0
3,52.318,2.201546,8.9457,1,0
3,52.517,2.915451,8.9715,1,0
3,52.767,3.656063,8.9879,1,0
3,52.967,3.15028,8.8328,1,0
3,53.168,3.265153,8.812,1,0
3,53.367,3.687812,7.2162,1,0
3,53.567,3.144072,7.2051,1,0
3,53.767,3.475857,7.1962,1,0
3,53.965,3.157279,7.1401,1,0
3,54.167,3.339027,7.0424,1,0
3,54.367,3.166863,6.5801,1,0
3,54.567,4.084473,6.5112,1,0
3,54.767,3.721395,6.5233,1,0
3,54.967,3.348694,6.4014,1,0
3,55.167,2.891243,6.3853,1,0
3,55.367,2.674204,6.3877,1,0
3,55.567,3.491316,6.348,1,0
3,55.767,5.3867,6.2389,1,0
3,55.967,2.983867,6.1663,1,0
3,56.167,3.125239,5.8552,1,0
3,56.367,3.368652,5.7274,1,0
3,56.567,3.491483,5.6272,1,0
3,56.767,3.9686,5.524,1,0
3,56.967,4.680546,5.3911,1,0
3,57.167,3.225445,5.2852,1,0
3,57.367,4.321469,5.2142,1,0
3,57.567,3.643897,5.0847,1,0
3,57.767,4.094639,4.991,1,0
3,57.967,3.253862,4.883,1,0
3,58.167,4.050473,4.7857,1,0
3,58.367,3.258362,4.6847,1,0
3,58.567,4.042098,4.5873,1,0
3,58.767,3.055532,4.4854,1,0
3,58.967,3.396734,4.3902,1,0
3,59.167,3.217779,4.2712,1,0
3,59.367,2.453667,4.1719,1,0
3,59.567,1.944509,4.0764,1,0
3,59.767,2.499708,3.9596,1,0
3,59.968,2.225045,3.8331,1,0
3,60.166,1.834928,3.7361,1,0
3,60.367,5.104372,3.6335,1,0
3,60.567,8.740061,3.5332,1,0
3,60.767,1.974967,3.4345,1,0
3,60.967,1.046107,3.3377,1,0
3,61.167,1.782428,3.2419,1,0
3,61.367,1.701888,3.1421,1,0
3,61.567,1.293561,3.0211,1,0
3,61.768,1.984133,2.9368,1,0
3,61.967,2.38521,2.811,1,0
3,62.167,1.855344,2.7036,1,0
3,62.367,1.272354,2.6104,1,0
3,62.567,1.626514,2.5097,1,0
3,62.767,1.811094,2.3936,1,0
3,62.967,2.473125,2.2939,1,0
3,63.167,1.336227,2.1865,1,0
3,63.367,1.235937,2.0889,1,0
3,63.567,2.009341,1.9893,1,0
3,63.767,2.198505,1.8907,1,0
3,63.967,2.433293,1.7977,1,0
3,64.167,1.024899,1.6856,1,0
3,64.367,0.663489,1.5951,1,0
3,64.567,0.822361,1.4841,1,0
3,64.767,0.606614,1.3896,1,0
3,64.967,0.595865,1.2893,1,0
3,65.167,0.804945,1.2631,1,0
3,65.367,0.61149,1.0624,1,0
3,65.567,0.703572,0.9675,1,0
3,65.767,0.566032,0.8538,1,0
3,65.967,0.653031,0.755,1,0
3,66.167,1.058899,0.6541,1,0
3,66.367,0.655155,0.5852,1,0
3,66.567,0.653323,0.4756,1,0
3,66.767,0.772904,0.3758,1,0
3,66.967,0.840694,0.2762,1,0
3,67.167,0.593657,0.2334,1,0
3,67.367,0.583532,0.2613,1,0
3,67.567,0.822236,0.2904,1,0
3,67.768,0.710154,0.306,1,0
3,67.967,0.712321,0.2974,1,0
3,68.167,0.544824,0.2638,1,0
3,68.367,0.655197,0.2365,1,0
3,68.567,0.576449,0.1958,1,0
3,68.767,0.692697,0.1636,1,0
3,68.967,0.567532,0.1244,1,0
3,69.167,1.346519,0.0907,1,1
4,75.715,2.359086,12.5694,1,0
4,75.715,100.026487,12.5694,1,0
4,75.917,1.114482,12.5573,1,0
4,76.117,1.241354,12.5035,1,0
4,76.317,1.134356,12.3971,1,0
4,76.517,0.99415,12.3796,1,0
4,76.717,0.605073,12.5183,1,0
4,77.167,0.60374,11.9285,1,0
4,77.367,1.241896,11.9241,1,0
4,77.567,0.732696,11.6569,1,0
4,77.768,0.529407,11.55,1,0
4,77.967,1.249521,11.421,1,0
4,78.167,0.743238,11.3301,1,0
4,78.367,0.950567,11.2616,1,0
4,78.567,0.697114,11.1131,1,0
4,78.767,1.033357,11.0664,1,0
4,78.968,0.71078,11.0974,1,0
4,79.168,4.370801,10.6563,1,0
4,79.367,2.242755,10.5576,1,0
4,79.567,1.778803,10.4672,1,0
4,79.767,1.71093,10.4213,1,0
4,79.967,3.526107,10.2937,1,0
4,80.167,3.199197,10.1936,1,0
4,80.367,1.859511,10.0954,1,0
4,80.567,2.034216,9.9604,1,0
4,80.767,3.839311,9.9188,1,0
4,80.967,1.877802,9.7611,1,0
4,81.167,1.277937,9.6466,1,0
4,81.367,1.828261,9.5564,1,0
4,81.568,1.576391,9.425,1,0
4,81.767,1.914884,9.3521,1,0
4,81.967,1.672013,9.2158,1,0
4,82.167,1.175147,9.1043,1,0
4,82.367,2.837036,9.0011,1,0
4,82.567,1.460226,8.9041,1,0
4,82.767,2.285754,8.7979,1,0
4,82.967,2.209422,8.6996,1,0
4,83.167,1.906593,8.6005,1,0
4,83.368,2.166964,8.4969,1,0
4,83.567,1.469975,8.4007,1,0
4,83.767,1.964884,8.2915,1,0
4,83.967,1.16273,8.2105,1,0
4,84.167,1.62914,8.1362,1,0
4,84.368,1.488267,8.041,1,0
4,84.567,1.597057,7.9523,1,0
4,84.767,1.620473,7.8143,1,0
4,84.967,1.485684,7.6619,1,0
4,85.167,1.452267,7.6133,1,0
4,85.367,1.759221,7.4615,1,0
4,85.567,1.184022,7.3476,1,0
4,85.767,1.856594,7.2596,1,0
4,85.967,1.100357,7.1474,1,0
4,86.167,1.281562,7.0475,1,0
4,86.367,0.999566,6.9673,1,0
4,86.567,1.226688,6.9118,1,0
4,86.767,1.131856,6.7212,1,0
4,86.967,1.694888,6.5702,1,0
4,87.167,1.481558,6.4776,1,0
4,87.367,1.516558,6.3658,1,0
4,87.567,1.703639,6.2697,1,0
4,87.767,1.569807,6.1666,1,0
4,87.967,1.645098,6.0685,1,0
4,88.168,1.517475,5.9637,1,0
4,88.367,3.137906,5.8814,1,0
4,88.568,2.697163,5.7221,1,0
4,88.767,2.790495,5.6246,1,0
4,88.967,4.316761,5.5325,1,0
4,89.167,1.889802,5.3657,1,0
4,89.367,9.810919,5.2486,1,0
4,89.567,5.163747,5.1531,1,0
4,89.767,3.996475,5.0499,1,0
4,89.967,18.314986,4.9478,1,0
4,90.167,19.652089,4.8428,1,0
4,90.367,3.582565,4.7414,1,0
4,90.567,2.278546,4.6426,1,0
4,90.767,2.369669,4.5446,1,0
4,90.967,1.68893,4.4624,1,0
4,91.167,2.712913,4.3538,1,0
4,91.367,2.184255,4.3185,1,0
4,91.567,2.519792,4.1376,1,0
4,91.766,3.964142,4.0418,1,0
4,91.967,3.835977,3.9505,1,0
4,92.167,2.939534,3.8538,1,0
4,92.367,3.59394,3.7774,1,0
4,92.567,2.144756,3.6685,1,0
4,92.765,2.926118,3.5204,1,0
4,92.967,2.372918,3.4287,1,0
4,93.167,2.861785,3.3224,1,0
4,93.367,2.644581,3.2201,1,0
4,93.568,2.393002,3.1267,1,0
4,93.767,2.91766,3.0295,1,0
4,93.967,2.270421,2.9454,1,0
4,94.167,2.217505,2.8264,1,0
4,94.367,2.803912,2.7194,1,0
4,94.567,2.84812,2.6,1,0
4,94.767,4.57859,2.4909,1,0
4,94.967,3.029908,2.467,1,0
4,95.167,2.115714,2.3384,1,0
4,95.367,4.069432,2.2301,1,0
4,95.567,1.056357,2.2011,1,0
4,95.767,1.772262,1.9811,1,0
4,95.967,2.314586,1.8957,1,0
4,96.167,1.712971,1.7931,1,0
4,96.367,1.938968,1.6617,1,0
4,96.567,1.543599,1.5645,1,0
4,96.767,2.313712,1.4737,1,0
4,96.967,1.992926,1.3805,1,0
4,97.167,2.755413,1.2817,1,0
4,97.366,4.039975,1.18,1,0
4,97.567,2.124673,1.0911,1,0
4,97.767,2.513999,1.022,1,0
4,97.967,3.723438,0.9737,1,0
4,98.167,0.797236,0.9725,1,0
4,98.367,0.800945,0.5157,1,0
4,98.568,1.099024,0.3881,1,0
4,98.767,1.146898,0.2997,1,0
4,98.967,0.622031,0.2366,1,0
4,99.167,0.560824,0.222,1,0
4,99.367,0.510617,0.301,1,0
4,99.567,1.101523,0.3303,1,0
4,99.767,1.637931,0.3152,1,0
4,99.968,0.518617,0.2821,1,0
4,100.167,0.559908,0.2159,1,0
4,100.368,0.61499,0.1893,1,0
4,100.568,0.854736,0.1609,1,0
4,100.767,1.080274,0.127,1,0
4,100.967,0.591241,0.0953,1,1
5,108.617,1.15769,12.4159,1,0
5,108.617,81.85035,12.4159,1,0
5,108.817,0.531783,12.3115,1,0
5,109.017,1.152273,12.2554,1,0
5,109.217,1.090607,12.1578,1,0
5,109.418,0.88836,12.0668,1,0
5,109.617,0.778487,11.972,1,0
5,109.817,0.689572,11.8626,1,0
5,110.017,2.296754,11.7679,1,0
5,110.217,3.932184,11.6631,1,0
5,110.417,1.462225,11.5894,1,0
5,110.617,1.411769,11.4304,1,0
5,110.817,0.961651,11.3568,1,0
5,111.017,3.12974,11.2401,1,0
5,111.217,2.172714,11.1071,1,0
5,111.417,1.403226,11.0104,1,0
5,111.617,1.4956,10.9146,1,0
5,111.817,1.849678,10.8049,1,0
5,112.017,1.214355,10.7087,1,0
5,112.218,1.644097,10.5867,1,0
5,112.417,1.788095,10.5072,1,0
5,112.617,1.594349,10.3967,1,0
5,112.817,1.184605,10.2989,1,0
5,113.017,1.866219,10.1919,1,0
5,113.217,11.576641,10.1027,1,0
5,113.417,3.30907,10.0046,1,0
5,113.615,1.761138,9.9067,1,0
5,113.817,1.943301,9.8069,1,0
5,114.017,1.212813,9.6955,1,0
5,114.217,1.548724,9.6481,1,0
5,114.417,2.014008,9.4314,1,0
5,114.617,1.098398,9.3355,1,0
5,114.817,1.958801,9.2474,1,0
5,115.017,1.875552,9.1213,1,0
5,115.217,5.520284,9.0175,1,0
5,115.417,1.938177,8.9192,1,0
5,115.617,1.747763,8.8211,1,0
5,115.817,2.352753,8.7131,1,0
5,116.017,2.376752,8.6133,1,0
5,116.217,1.690264,8.5344,1,0
5,116.417,2.072091,8.4301,1,0
5,116.617,2.349587,8.3735,1,0
5,116.815,7.116882,8.1849,1,0
5,117.017,12.077967,8.1431,1,0
5,117.217,3.991392,7.9992,1,0
5,117.417,4.722255,7.8214,1,0
5,117.617,3.236822,7.6868,1,0
5,117.817,3.246821,7.5831,1,0
5,118.018,4.334678,7.5013,1,0
5,118.217,2.772163,7.396,1,0
5,118.417,3.824478,7.2936,1,0
5,118.617,2.803037,7.2108,1,0
5,118.817,7.015175,7.1245,1,0
5,119.017,4.760463,6.9553,1,0
5,119.217,4.354637,6.8515,1,0
5,119.417,4.959751,6.7436,1,0
5,119.617,3.883936,6.5479,1,0
5,119.817,5.585866,6.4504,1,0
5,120.017,2.905118,6.3511,1,0
5,120.217,1.387894,6.2525,1,0
5,120.418,2.187339,6.1748,1,0
5,120.617,2.411127,6.0624,1,0
5,120.817,4.0226,5.9831,1,0
5,121.017,2.836119,5.9056,1,0
5,121.218,2.700455,5.8068,1,0
5,121.417,2.882911,5.6981,1,0
5,121.617,3.137365,5.6784,1,-1
6,27.015,137.474954,12.602,1,0
6,27.015,15.878911,12.602,1,0
6,27.215,1.289896,12.5946,1,0
6,27.415,0.574866,12.5836,1,0
6,27.614,0.560907,12.5344,1,0
6,27.814,1.349853,12.527,1,0
6,28.014,0.937485,12.5412,1,0
6,28.214,0.87732,12.456,1,0
6,28.414,0.615865,12.4323,1,0
6,28.614,0.804821,12.4267,1,0
6,28.814,1.067066,12.4379,1,0
6,29.014,1.072566,12.4315,1,0
6,29.214,0.973151,12.4017,1,0
6,29.814,2.098758,12.2125,1,0
6,30.214,1.04915,11.9103,1,0
6,30.414,0.994484,11.83,1,0
6,30.614,1.320479,11.6929,1,0
6,30.814,2.583292,11.6347,1,0
6,31.014,2.001176,11.4368,1,0
6,31.214,2.263422,11.3401,1,0
6,31.462,1.548017,11.2414,1,0
6,31.664,6.29269,11.3927,1,0
6,31.864,7.034137,11.0341,1,0
6,32.064,3.880437,10.9786,1,0
6,32.264,3.343363,10.9169,1,0
6,32.464,1.934844,10.6793,1,0
6,32.664,11.78731,11.6264,1,0
6,32.864,3.259948,11.5144,1,0
6,33.064,4.280806,11.3028,1,0
6,33.264,2.297713,11.0425,1,0
6,33.464,2.149299,10.9808,1,0
6,33.664,2.80508,10.7979,1,0
6,33.864,1.761597,10.7412,1,0
6,34.064,3.136741,10.6444,1,0
6,34.264,3.16999,9.8096,1,0
6,34.464,1.986968,9.7994,1,0
6,34.664,2.808955,9.6436,1,0
6,34.864,3.864479,9.6174,1,0
6,35.064,2.676124,9.5697,1,0
6,35.264,2.351712,9.5054,1,0
6,35.464,3.413862,9.4413,1,0
6,35.664,1.789346,9.3639,1,0
6,35.864,2.894829,9.3223,1,0
6,36.064,2.664041,9.1644,1,0
6,36.264,2.201506,9.08,1,0
6,36.464,7.367923,8.9647,1,0
6,36.662,4.086976,8.8309,1,0
6,36.864,3.163783,8.7287,1,0
6,37.064,2.502918,8.6327,1,0
6,37.264,2.598333,8.5426,1,0
6,37.464,8.093162,8.4127,1,0
6,37.664,11.776603,8.2818,1,0
6,37.864,2.972327,8.1863,1,0
6,38.064,4.085559,8.087,1,0
6,38.264,5.688867,8.0049,1,0
6,38.465,4.617218,7.9447,1,0
6,38.664,3.054451,9.0759,1,0
6,38.864,6.032194,9.3963,1,0
6,39.064,4.045768,9.1625,1,0
6,39.263,2.396461,8.5622,1,0
6,39.464,4.77134,9.9295,1,0
6,39.664,3.892063,9.9222,1,0
6,39.865,4.077476,9.9585,1,0
6,43.914,1.881179,6.8707,1,0
6,43.914,5.068669,6.8707,1,0
6,44.114,3.095867,6.8709,1,0
6,44.314,2.349879,6.8549,1,0
6,44.514,13.005708,6.8365,1,0
6,44.714,4.336722,6.8378,1,0
6,44.914,4.016769,6.8371,1,0
6,45.114,3.549777,6.8442,1,0
6,48.114,2.37992,7.5406,1,0
6,48.364,7.611544,7.5407,1,0
6,48.564,3.668525,7.587,1,0
6,51.914,2.759873,7.6703,0,0
6,52.165,2.32063,7.7043,1,0
6,52.165,0.810237,7.7043,1,0
6,53.164,2.945077,8.319,1,0
6,53.964,11.937601,7.9534,1,0
6,54.164,5.653118,7.8927,1,0
6,54.364,3.205157,7.8668,1,0
6,54.564,8.887775,7.8422,1,0
6,54.765,2.358254,7.8839,1,0
6,54.964,2.126258,7.9436,1,0
6,55.164,1.849221,7.641,1,0
6,55.364,2.514585,7.6376,1,0
6,55.564,4.049727,7.6571,1,0
6,55.765,2.541043,7.9411,1,0
6,55.965,3.545027,8.466,1,0
6,56.164,2.375337,8.5049,1,0
6,56.364,2.924537,7.5186,1,0
6,56.564,2.335088,7.4371,1,0
6,56.764,1.849929,7.1196,1,0
6,56.964,1.368437,7.1006,1,0
6,57.164,1.293271,7.0918,1,0
6,57.364,3.203407,7.1015,1,0
6,57.564,1.698723,7.1268,1,0
6,57.764,1.447269,7.1417,1,0
6,57.964,1.213726,7.1249,1,0
6,58.165,1.679092,7.0021,1,0
6,58.364,1.152727,6.9091,1,0
6,58.564,1.764871,6.8279,1,0
6,58.764,3.622238,6.6412,1,0
6,58.964,2.982894,6.5535,1,0
6,59.16,4.142296,6.4585,1,0
6,59.363,2.217265,6.3823,1,0
6,59.564,2.567082,6.0833,1,0
6,59.764,1.244564,5.9891,1,0
6,59.964,1.535716,5.8829,1,0
6,60.164,1.013492,5.7831,1,0
6,60.364,1.797578,5.6845,1,0
6,60.564,1.304644,5.5854,1,0
6,60.764,1.118695,5.4899,1,0
6,60.964,1.478386,5.3913,1,0
6,61.164,1.6915,5.3013,1,0
6,61.364,1.587172,5.2242,1,0
6,61.564,3.24659,5.1747,1,0
6,61.764,1.085572,4.9353,1,0
6,61.961,3.603198,4.8365,1,0
6,62.161,1.334893,4.7494,1,0
6,62.364,1.552298,4.6171,1,0
6,62.564,1.955363,4.5022,1,0
6,62.764,1.445762,4.404,1,0
6,62.964,1.012242,4.3098,1,0
6,63.164,1.063532,4.2213,1,0
6,63.364,6.351022,4.0743,1,0
6,63.564,5.443358,3.9751,1,0
6,63.764,1.877783,3.8406,1,0
6,63.964,1.30002,3.7424,1,0
6,64.164,1.612754,3.5965,1,0
6,64.364,1.522051,3.4992,1,0
6,64.564,1.015533,3.4139,1,0
6,64.764,1.164526,3.3032,1,0
6,64.964,0.96537,3.1606,1,0
6,65.164,0.956036,3.0763,1,0
6,65.364,0.749005,2.9715,1,0
6,65.564,0.721839,2.8956,1,0
6,65.764,1.050907,2.7793,1,0
6,65.964,0.716798,2.6936,1,0
6,66.164,0.783878,2.6058,1,0
6,66.364,0.593554,2.5358,1,0
6,66.564,1.953988,2.3924,1,0
6,66.764,1.084572,2.2502,1,0
6,66.962,1.657127,2.1534,1,0
6,67.164,1.109196,2.0342,1,0
6,67.364,0.995826,1.9132,1,0
6,67.564,1.114987,1.8292,1,0
6,67.764,1.022825,1.7141,1,0
6,67.964,1.105029,1.617,1,0
6,68.163,1.950946,1.5038,1,0
6,68.365,1.026658,1.3863,1,0
6,68.564,0.654843,1.2934,1,0
6,68.763,0.552389,1.2317,1,0
6,68.963,0.623095,1.0717,1,0
6,69.164,0.904372,1.0277,1,0
6,69.364,0.588388,0.905,1,0
6,69.564,0.705424,0.829,1,0
6,69.764,0.808711,0.7287,1,0
6,69.964,1.141195,0.6494,1,0
6,70.164,1.091655,0.5683,1,0
6,70.364,1.091239,0.5691,1,0
6,70.564,0.578889,0.2546,1,0
